ID_book,first author,title,genre,city,publisher,year,cover type,price,discount
947,Welbie,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,Romance,Al Jahrā’,"Dickinson, Lind and Bruen",1965,Kindle,145.16,26.73
948,Janean,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,Biography,Kyzylzhar,Thiel-Mills,1902,Leatherbound,252.16,99.98
949,Worthington,auctor gravida sem praesent id massa id nisl venenatis lacinia,Fantasy,Flores da Cunha,"Bernier, Dooley and Considine",1940,Leatherbound,793.82,11.48
950,Marielle,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam,History,Al Jahrā’,"Dickinson, Lind and Bruen",1959,Audio,797.2,87.38
951,Adolph,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,Science Fiction,Oslo,"Dickinson, Lind and Bruen",1938,Audio,913.29,95.59
952,Cloris,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,Fantasy,Troparëvo,Carroll Inc,1900,Paperback,823.98,80.02
953,Rosaleen,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,Science Fiction,Bouabout,"Bernier, Dooley and Considine",1928,Audio,484.21,51.75
954,Mareah,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,Fantasy,Koson,Purdy Group,2012,Leatherbound,697.38,3.8
955,Celine,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,Drama,Kanginan,Schaefer Group,1960,Leatherbound,208.27,75.67
956,Lesley,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,Biography,Oslo,Purdy Group,1902,Audio,875.38,73.0
957,Tabitha,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,Science Fiction,Kanginan,"Dickinson, Lind and Bruen",1908,Kindle,81.27,61.85
958,Gillian,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,Science Fiction,Tongbang,Purdy Group,1936,Paperback,444.03,64.7
959,Sherwin,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris,Romance,Kulonkali,Carroll Inc,1932,Audio,76.83,9.68
960,Osmund,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,Drama,São Martinho de Árvore,"Rutherford, Predovic and Osinski",1935,Kindle,300.01,82.99
961,Jefferey,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis,Science Fiction,Vestmannaeyjar,Carroll Inc,1992,Paperback,483.17,90.24
962,Welbie,nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,Drama,Kanginan,"Dickinson, Lind and Bruen",1969,Audio,833.26,38.62
963,Uta,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,Mystery,Troparëvo,Schaefer Group,2013,Audio,344.88,66.89
964,Murielle,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,Biography,Kanginan,"Bernier, Dooley and Considine",1988,Paperback,242.85,53.48
965,Blakelee,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in,Drama,Flores da Cunha,Schaefer Group,1984,Paperback,392.76,16.58
966,Toinette,nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,Drama,São Martinho de Árvore,"Dickinson, Lind and Bruen",1905,Paperback,960.89,89.14
967,Dyane,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,Biography,Bouabout,"Bernier, Dooley and Considine",1986,Leatherbound,773.35,6.07
968,Lannie,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse,Biography,Vestmannaeyjar,Price-Harris,1948,Audio,863.52,37.92
969,Humfrey,justo nec condimentum neque sapien placerat ante nulla justo aliquam,Science Fiction,Troparëvo,Schaefer Group,1990,Audio,832.43,0.15
970,Winny,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,Science Fiction,Kyzylzhar,Schaefer Group,1955,Hardcover,97.15,98.73
971,Cicily,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,History,Kyzylzhar,"Bernier, Dooley and Considine",1919,Leatherbound,798.96,23.14
972,Shayna,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis,History,Flores da Cunha,"Dickinson, Lind and Bruen",2009,Leatherbound,307.99,34.12
973,Lebbie,libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,History,Al Jahrā’,Price-Harris,2006,Paperback,478.31,77.48
974,Lebbie,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero,Science Fiction,Kulonkali,"Rutherford, Predovic and Osinski",1954,Hardcover,273.94,68.44
975,Rosaleen,dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,Science Fiction,Kyzylzhar,Carroll Inc,2000,Kindle,757.14,34.63
976,Blakelee,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,Mystery,Cahuanuyo,"Dickinson, Lind and Bruen",1924,Paperback,679.49,24.95
977,Shayna,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut,Romance,Kuafeu,"Dickinson, Lind and Bruen",1982,Hardcover,122.29,33.45
978,Sim,aliquam erat volutpat in congue etiam justo etiam pretium iaculis,Science Fiction,Tongbang,"Bernier, Dooley and Considine",1915,Kindle,396.4,12.48
979,Cicily,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,Biography,Al Jahrā’,"Dickinson, Lind and Bruen",2018,Leatherbound,593.31,2.3
980,Brittany,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,Biography,Tongbang,Thiel-Mills,1909,Audio,824.42,36.32
981,Dyane,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed,Science Fiction,Kanginan,Price-Harris,2021,Paperback,409.05,39.34
982,Cicily,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id,Comedy,Troparëvo,Price-Harris,1957,Hardcover,148.58,69.05
983,Heloise,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed,Romance,Koson,"Bernier, Dooley and Considine",1945,Audio,345.88,52.2
984,Alameda,nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,Biography,Troparëvo,Thiel-Mills,1957,Audio,20.36,18.97
985,Winny,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,Mystery,Kulonkali,Thiel-Mills,2022,Audio,16.39,13.24
986,Toinette,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,Biography,Vestmannaeyjar,Purdy Group,2005,Leatherbound,981.35,21.06
987,Kareem,orci vehicula condimentum curabitur in libero ut massa volutpat convallis,Drama,Lanas,Price-Harris,1903,Kindle,197.74,74.42
988,Alameda,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl,Romance,Varginha,Purdy Group,1920,Hardcover,367.03,69.49
989,Cristionna,sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,Science Fiction,Kulonkali,"Bernier, Dooley and Considine",1910,Leatherbound,988.24,20.94
990,Celine,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,Science Fiction,Koson,Schaefer Group,1990,Kindle,496.74,34.97
991,Emanuele,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,Fantasy,Bouabout,Thiel-Mills,2004,Paperback,28.65,89.82
992,Janean,at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,Science Fiction,Cahuanuyo,Schaefer Group,2015,Hardcover,245.2,96.72
993,Sim,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci,Biography,Urpay,Thiel-Mills,1917,Leatherbound,439.18,85.12
994,Heloise,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc,Comedy,Kanginan,"Bernier, Dooley and Considine",1918,Audio,580.19,72.03
995,Tabitha,tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,Fantasy,Fortios,Price-Harris,1978,Kindle,181.07,32.62
996,Celine,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,Mystery,Tongbang,Purdy Group,1951,Audio,934.15,57.94
997,Alameda,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in,Fantasy,Oslo,Purdy Group,1975,Kindle,332.46,55.7
998,Blakelee,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis,Mystery,Oslo,"Bernier, Dooley and Considine",1943,Hardcover,779.28,1.25
999,Shayna,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,Romance,Bouabout,Price-Harris,1952,Hardcover,906.55,89.84
1000,Dyane,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,Mystery,Troparëvo,"Rutherford, Predovic and Osinski",1982,Hardcover,407.01,65.36
